title,Ingridients,webLink,Images
Achiote recado pork,"['6 higher-welfare pork chops', 'Achiote recado', '2 tablespoons annatto seeds', '1 onion', '4 cloves of garlic , unpeeled', '1 tablespoon ground allspice', '1 tablespoon coriander seeds', '1 tablespoon ground cinnamon', '1 tablespoon cumin seeds', '1 tablespoon dried oregano', '1 teaspoon saffron threads', '2 tablespoons ancho chilli powder , or other Mexican chilli powder', '2 limes', '200 ml orange juice', '50 ml cider vinegar', 'Chilli-fried onion rings', '6 tablespoons flour', '6 tablespoons chilli powder , or paprika', 'vegetable oil , for deep frying', '2 large onions']",https://www.jamieoliver.com/recipes/pork-recipes/achiote-recado-pork/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/1187_30_1436964537.jpg?tr=w-330
DJ BBQ's world's best meatloaf,"['1 medium carrot , peeled', '400 g beef mince', '400 g higher-welfare pork mince', '1 clove of garlic , peeled and crushed', '1 teaspoon Old Bay seasoning , or 2 fresh bay leaves, crushed', '2 teaspoon Worcestershire sauce', '100 g stale breadcrumbs', '1 teaspoon sea salt', '1 teaspoon freshly ground black pepper', '2 large free-range eggs', '150 g Cheddar cheese , optional', 'For the sauce', '100 ml BBQ sauce', '50 ml tomato ketchup', 'Tabasco sauce', 'chili sauce', '1 large onion', '1 green pepper , deseeded']",https://www.jamieoliver.com/recipes/beef-recipes/dj-bbq-s-world-s-best-meatloaf/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/1152_1_1438772981.jpg?tr=w-330
DJ BBQ's rad rum ribs,"['sea salt', 'freshly ground black pepper', '1.5 kg higher-welfare baby back ribs , membrane removed', '5 tablespoons maple syrup', '2 teaspoons chipotle chilli paste', '1 tablespoon ground ginger', '1 tablespoon Worcestershire sauce', '1½ teaspoons sweet paprika', '1½ teaspoons ground cumin', '1 teaspoon Chinese five-spice', '½ teaspoon ground nutmeg', '4cm piece of ginger , peeled', '3–4 cloves of garlic , peeled', '125 ml tomato ketchup', '60 ml dark rum', '1 tablespoon Worcestershire sauce', '3 tablespoons cider vinegar', '1 teaspoon Dijon mustard', '½ teaspoon dried chilli flakes', '50 g soft dark brown sugar']",https://www.jamieoliver.com/recipes/pork-recipes/dj-bbq-s-rad-rum-ribs/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/1149_1_1436788318.jpg?tr=w-330
DJ BBQ's scallops,"['12 scallops , trimmed, with the shells', '100 ml dry white wine', '½ a bunch of fresh flat-leaf parsley , leaves picked', '2 tablespoons olive oil', '100 g salted butter', '3 cloves of garlic , peeled', '1 fresh red chilli', '1 teaspoon freshly ground black pepper']",https://www.jamieoliver.com/recipes/fish-recipes/dj-bbq-s-scallops/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/1148_1_1434097431.jpg?tr=w-330
French-style chicken,"['1.8 kg higher-welfare chicken', 'MARINADE', '1 onion', '½ a bulb of garlic', '½ a bunch of fresh rosemary', '4 fresh bay leaves', '4 tablespoons white wine vinegar', 'FLORENTINE POTATOES', '1.2 kg red-skinned potatoes', '4 cloves of garlic', '6 tablespoons olive oil', 'a few sprigs of fresh oregano', 'FRENCH DRESSING', '½ teaspoon Dijon mustard', '6 tablespoons extra virgin olive oil', '2 tablespoons white wine vinegar', '2 frisée', 'SALAD', ""4 large handfuls of lamb's lettuce"", '½ a bunch of fresh chives (15g)']",https://www.jamieoliver.com/recipes/chicken-recipes/french-style-chicken/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/1142_1_1437993493.jpg?tr=w-330
Jerk fish,"['4 whole sea bream , or red mullet, gutted and scaled, from sustainable sources', '2 limes , to serve', 'JERK MARINADE', '1 tablespoon allspice berries', '1 tablespoon black peppercorns', '2 bay leaves', '1 large pinch of ground cloves', '½ tablespoon muscovado sugar', '2 tablespoons runny honey', '2 tablespoons thyme', 'a few sprigs of fresh coriander', '3cm piece of fresh ginger', '2 cloves of garlic', '2 Scotch bonnet chillies', '2 spring onions', '1 lime', 'olive oil', '2 tbsp golden rum , optional', 'CORN SALSA', '3 fresh corn on the cob', '1 ripe mango', '3 spring onions', '½ bunch of fresh coriander , (15g)', '2 ripe tomatoes', '2 limes']",https://www.jamieoliver.com/recipes/fish-recipes/jerk-fish/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/1141_1_1438005441.jpg?tr=w-330
Wild boar burgers,"['500 g minced wild boar shoulder or belly', '1 tablespoon brown sauce', 'Worcestershire sauce', '1 tablespoon tomato sauce', '2 shallots', '4 burger buns', 'olive oil', ""2 Braeburn or Cox's apples"", '50 g blue cheese , such as Colston Bassett Stilton', '30 g watercress']",https://www.jamieoliver.com/recipes/game-recipes/wild-boar-burgers/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/1140_1_1436963553.jpg?tr=w-330
BBQ baked beans,"['2 red onions', '2 cloves of garlic', '1 fresh red chilli', '2 large carrots', 'olive oil', '1 heaped teaspoon sweet smoked paprika', '1 level teaspoon cumin seeds', '1 level teaspoon dried chilli flakes', '6 medium sweet potatoes', '1 x 700 ml jar of passata', '2 x 400 g tins of mixed beans', '100 ml quality BBQ sauce', 'a few sprigs of fresh rosemary', '½ a loaf of ciabatta or stale bread', '40 g Cheddar cheese , optional', 'fat-free natural yoghurt , to serve']",https://www.jamieoliver.com/recipes/vegetables-recipes/bbq-baked-beans/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/1090_1_1396366713.jpg?tr=w-330
Crispy pork tacos,"['1 green pepper', '1 large red onion', '1 fresh green chilli', '1 pinch of ground cloves', '2 tablespoons red wine vinegar', 'leftover pork dripping , optional', 'olive oil', '2 tablespoons Cajun seasoning', '2 x 400 g tins of black beans', '300 g leftover cooked higher-welfare pork', 'leftover pork crackling , optional', '1 level teaspoon sweet smoked paprika', '12 taco shells', '½ an iceberg lettuce', '6 tablespoons fat-free natural yoghurt']",https://www.jamieoliver.com/recipes/pork-recipes/crispy-pork-tacos/,https://img.jamieoliver.com/jamieoliver/recipe-database/106021678.jpg?tr=w-330
Greek vegetable kebabs,"['120 g halloumi cheese', '1 yellow pepper', '1 courgette', '140 g cherry tomatoes', '½ a bunch of fresh mint , (15g)', '½ a fresh red chilli , optional', '1 lemon', 'olive oil']",https://www.jamieoliver.com/recipes/vegetables-recipes/greek-vegetable-kebabs/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/1029_2_1386776890.jpg?tr=w-330
Bad-ass cheesy corn on the cob,"['6 corn on the cob , with husks intact', ""4 tablespoons Hellmann's Mayonnaise"", 'extra virgin olive oil', '2 limes', '1 teaspoon smoked paprika or cayenne pepper', '90 g mild, hard cheese, such as Parmesan, Zamorano or Pecorino']",https://www.jamieoliver.com/recipes/vegetables-recipes/bad-ass-cheesy-corn-on-the-cob/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/1022_1_1438244352.jpg?tr=w-330
Cajun blackened fish steaks,"['4 x 200 g white fish fillets, such as sea bass, snapper, bream or pollock (approx. 2cm thick) , skin on, scaled and pinboned, from sustainable sources', '1 lemon', 'RUB', '10 sprigs of fresh thyme , leaves picked', '4 sprigs of fresh oregano , leaves picked', '2 cloves of garlic , peeled', '2 level teaspoons of smoked paprika', '1 teaspoon cayenne pepper', '2 tablespoons olive oil', '1 lemon']",https://www.jamieoliver.com/recipes/seafood-recipes/cajun-blackened-fish-steaks/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/963_1_1433952568.jpg?tr=w-330
Sizzling lamb chops scottadito,"['8 carrots', '3 small red onions', '3 small white onions', 'olive oil', '1 dried red chilli', '1 tablespoon coriander seeds', '1 teaspoon dried flowering oregano', '8 fresh bay leaves', '6 long lamb chops , untrimmed', '250g bulgur wheat', '1 tablespoon runny honey', 'white wine vinegar', '1 orange', '1 handful of shelled pistachio nuts', '1 lemon', 'extra virgin olive oil', '3 tablespoons fat-free natural yoghurt', '50 g feta cheese', '1 bunch of fresh flat-leaf parsley']",https://www.jamieoliver.com/recipes/lamb-recipes/sizzling-lamb-chops-scottadito/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/942_13_1439916328.jpg?tr=w-330
Chicken wings Gangnam-style,"['12 chicken wings', '2 heaped teaspoons Chinese five-spice', '200 g brown rice', '1 thumb-sized piece of ginger', '2 tablespoons tomato ketchup', '1 tablespoon low-salt soy sauce', '1 tablespoon runny honey', '1 tablespoon sesame seeds', '2 cloves of garlic', '1–2 fresh chillies', '2 pak choi', 'sesame oil', '1 large egg']",https://www.jamieoliver.com/recipes/chicken-recipes/gangnam-style-chicken-wings/,https://img.jamieoliver.com/jamieoliver/recipe-database/105804441.jpg?tr=w-330
Grilled steak ratatouille & saffron rice,"['RATATOUILLE', '1 courgette', '1 small aubergine', '2 mixed-colour peppers', '1 red onion', '1 heaped teaspoon harissa', '2 anchovy fillets , from sustainable sources', '2-4 cloves of garlic', '700 g passata', '1 tablespoon balsamic vinegar', '½ a bunch of fresh basil', '2 tablespoons fat-free natural yoghurt', 'RICE', '1 mug (300g) of 10-minute wholegrain or basmati rice', '1 good pinch of saffron', '½ a lemon', 'STEAK', '2 x 250 g quality sirloin steaks , fat removed', '1 teaspoon sweet paprika', 'olive oil', '½ a bunch of fresh flat-leaf parsley', '1 heaped teaspoon Dijon mustard', '1 tablespoon extra virgin olive oil', '½ a lemon']",https://www.jamieoliver.com/recipes/beef-recipes/grilled-steak-ratatouille-saffron-rice/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/847_30_1436800630.jpg?tr=w-330
Spicy kofta kebabs,"['KEBABS', '400 g quality lean lamb mince', '1 bunch of fresh thyme', '1 lemon', 'SPICES (OPTIONAL)', '1 teaspoon ground coriander', '½ teaspoon ground chilli', '1 tablespoon ground cumin', 'TO SERVE', '4 tortilla wraps', '1 round lettuce', 'olive oil , optional', 'lemon juice , optional', '4 heaped tablespoons natural yoghurt', '1 fresh red chilli']",https://www.jamieoliver.com/recipes/lamb-recipes/spicy-kofta-kebabs/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/812_1_1436889551.jpg?tr=w-330
"Pork chops with prosciutto, apple and Stilton","['12 slices quality prosciutto', '4 higher-welfare pork chops , French trimmed and all fat removed', '1 small red apple , cored and sliced', '75 g Stilton cheese , crumbled', '4 large rosemary sprigs , to skewer']",https://www.jamieoliver.com/recipes/pork-recipes/pork-chops-with-prosciutto-apple-and-stilton/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/677_36_1440760646.jpg?tr=w-330
Marinated & grilled salmon,"['2 sticks of fresh lemongrass', '1 bunch of fresh coriander , (30g)', '5cm piece of fresh ginger', '4 cloves of garlic', '½ x small bottle of low-salt dark soy sauce', '1 large salmon fillet , (about 1kg), ask your fishmonger, scaled and pin-boned, from sustainable sources', '4 tablespoons runny honey', '2 red chillies', '4 spring onions', '2 limes']",https://www.jamieoliver.com/recipes/fish-recipes/marinated-and-grilled-salmon/,https://img.jamieoliver.com/jamieoliver/recipe-database/4fcD7lM6a5AAuwjcDpeR9e.jpg?tr=w-330
The best tuna burger,"['1 sprig of fresh basil', '1 sprig of fresh mint', '4 spring onions', '1 fresh red chilli', '1 lemon', '600 g fresh tuna steak , from sustainable sources', '1 pinch of ground coriander', 'olive oil', '½ a round lettuce', '1 handful of rocket leaves', '2 ripe tomatoes', '4 ciabatta rolls or burger buns', 'tomato ketchup or salsa verde']",https://www.jamieoliver.com/recipes/fish-recipes/the-best-tuna-burger/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/608_36_1434039141.jpg?tr=w-330
"The best pork chops with fresh bay salt, crackling and squashed purple potatoes","['1 kg purple or Desirée potatoes , peeled and halved', 'sea salt', 'freshly ground black pepper', '4 higher-welfare pork chops , skin removed but kept', 'extra virgin olive oil', '1 small handful fresh thyme , leaves picked', '1 teaspoon fennel seeds', '10 bay leaves', '285 ml cider', '1 tablespoon wholegrain mustard', '4 tablespoons low fat crème fraîche', '1 knob butter']",https://www.jamieoliver.com/recipes/pork-recipes/the-best-pork-chops-with-fresh-bay-salt-crackling-and-squashed-purple-potatoes/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/604_1_1438783292.jpg?tr=w-330
The best marinated fish kebabs,"['500 g monkfish tail (or cod or haddock) , from sustainable sources, ask your fishmonger, trimmed of all skin and bone and cut into 2.5cm cubes', '6-8 skewers or sticks fresh rosemary , lower leaves removed, tips kept on', '255 g new potatoes , boiled, halved', 'For the marinade', '2 thumb-sized pieces fresh ginger , thinly sliced', '1 lemon , juice and zest of', '1 teaspoon turmeric', '2 cloves garlic', '2 dried chillies , crumbled', '1 handful fresh mint', '4 tablespoons natural yoghurt']",https://www.jamieoliver.com/recipes/fish-recipes/the-best-marinated-fish-kebabs/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/601_1_1438704972.jpg?tr=w-330
The best marinated chicken kebabs,"['500 g boneless higher-welfare chicken breasts', '4 courgettes , sliced very thinly lengthways', '6-8 skewers or sticks of fresh rosemary , lower leaves removed, tips kept on', 'For the marinade', '1 handful fresh coriander', '1 handful fresh mint', '3 cloves garlic', '6 spring onions', '1 red chilli', '1 lemon , zest and juice of', 'sea salt', 'freshly ground black pepper', 'olive oil']",https://www.jamieoliver.com/recipes/chicken-recipes/the-best-marinated-chicken-kebabs/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/600_1_1438704885.jpg?tr=w-330
Spicy barbecued leg of lamb,"['3 sticks lemon grass', '5 cm piece fresh root ginger , peeled and chopped', '5 cloves garlic , peeled and chopped', '6 lime leaves', '1 good pinch ground cumin', '1 lemon , zest and juice of', 'sea salt', 'freshly ground black pepper', '1 quality leg of lamb , boned and butterflied', 'a few sprigs fresh mint , leaves picked and finely chopped', 'fat-free natural yoghurt', '1 lemon', 'rocket , to serve']",https://www.jamieoliver.com/recipes/lamb-recipes/spicy-barbecued-leg-of-lamb/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/526_1_1438704451.jpg?tr=w-330
Souvlaki (Wicked kebabs),"['3 sweet pointed peppers', '8 flatbreads , to serve', '4 sprigs fresh mint , leaves picked', '1 small bunch fresh dill , chopped (stalks and all)', 'red wine vinegar', 'Greek extra virgin olive oil', '1 lemon , to serve', 'For the kebabs', '800 g higher-welfare leg of pork , shin if you can get it, cut into 2cm chunks', '1 tablespoon dried mint', '1 tablespoon dried oregano', '1 lemon , juice of', '100 ml good-quality olive oil', '2 cloves garlic , peeled and finely grated', '1 tablespoon red wine vinegar', 'For the tzatziki', '½ large cucumber', '200 ml fat-free natural yoghurt', '1 small clove garlic , peeled', '1 heaped teaspoon dried mint', '1½ teaspoons red wine vinegar']",https://www.jamieoliver.com/recipes/pork-recipes/souvlaki-wicked-kebabs/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/518_1_1436888709.jpg?tr=w-330
Sizzling lamb lollipops,"['LAMB & MARINADE', '1 heaped teaspoon coriander seeds', '1 level teaspoon cumin seeds', '1 generous pinch turmeric', ""2 bird's-eye chillies , stalks removed, finely sliced"", '2 cloves garlic , peeled and finely sliced', 'olive oil', '8 quality long lamb cutlets , not trimmed, fatty side scored', 'SPICED NUTS', '50 g blanched almonds', '50 g shelled pistachios', '1 tablespoon sesame seeds', '1 pinch ground cumin', 'CUCUMBER DIP', '½ cucumber', '1 handful fresh mint leaves', '100 g fat-free natural yoghurt', '½ lemon', 'SPICY TOMATO DIP', '2 large ripe tomatoes', '1 fresh red chilli', '½ lemon', 'a few sprigs fresh coriander', 'a little feta cheese , for crumbling over']",https://www.jamieoliver.com/recipes/lamb-recipes/sizzling-lamb-lollipops/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/498_1_1436886430.jpg?tr=w-330
Scallops with pancetta and mint butter,"['extra virgin olive oil', '100 g butter', '1 small bunch mint , leaves picked', 'sea salt', 'freshly ground black pepper', '1 lemon , zest of', '8 fresh scallops , from sustainable sources, ask your fishmonger, removed from the shell and trimmed', 'olive oil', '4 rashers higher-welfare pancetta or thinly-sliced bacon', '1 bunch asparagus', '150 g frozen peas', '1 small handful wild rocket leaves']",https://www.jamieoliver.com/recipes/seafood-recipes/scallops-with-pancetta-and-mint-butter/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/485_1_1434098406.jpg?tr=w-330
Sausages and green lentils with tomato salsa (Salsicce con lenticchie verdi e salsa di pomodoro),"['8 medium-sized quality Italian sausages , or good fat Cumberlands', 'olive oil', '500 g purple-sprouting broccoli or cima di rapa', '½ lemon , juice of', 'extra virgin olive oil', 'sea salt', 'freshly ground black pepper', 'For the salsa rossa', 'olive oil', '1 small red onion , peeled and finely chopped', '3 cloves garlic , peeled and finely chopped', '1 small cinnamon stalk', '1-2 small dried red chillies , crumbled', '2-3 tablespoons red wine vinegar , plus extra for dressing', '2 x 400 g good-quality tinned plum tomatoes', 'For the lentils', '400 g lenticchie di Castelluccio or Puy lentils', '2 cloves garlic , peeled', '1 bay leaf', '1 handful fresh flat-leaf parsley , leaves chopped, stalks reserved', 'red wine vinegar or sherry vinegar', '1 small handful fresh thyme tips']",https://www.jamieoliver.com/recipes/pork-recipes/sausages-and-green-lentils-with-tomato-salsa-salsicce-con-lenticchie-verdi-e-salsa-di-pomodoro/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/483_1_1438678556.jpg?tr=w-330
Neck fillet steak,"['4 higher-welfare pork neck fillet steaks', 'olive oil', '2 cloves garlic , peeled and crushed', '1 handful fresh sage leaves , chopped', 'sea salt', 'freshly ground black pepper', '1 lemon']",https://www.jamieoliver.com/recipes/pork-recipes/neck-fillet-steak/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/360_1_1438787789.jpg?tr=w-330
Mozzarella & squash skewers,"['1 small butternut squash', '1 teaspoon dried chilli flakes', '1 tablespoon coriander seeds , crushed', '1 pinch finely grated nutmeg', '2 cloves , crushed', '1 sprig fresh sage', 'olive oil', '3 x 125 g buffalo mozzarella balls', '1 fresh red chilli , sliced', 'a few fresh basil leaves']",https://www.jamieoliver.com/recipes/cheese-recipes/mozzarella-and-squash-skewers/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/349_1_1436867068.jpg?tr=w-330
Moroccan-style lamb burgers,"['600 g quality lamb shoulder , minced', 'olive oil', '6 burger buns', '6 heaped tablespoons natural yoghurt', '1 heaped tablespoon harissa paste', '1 lemon', 'extra virgin olive oil', '½ a bunch of fresh mint , (15g)', 'DRY RUB', '½ teaspoon cumin seeds', '1 teaspoon ground coriander', '1 teaspoon ras el hanout , or garam masala', '1-2 teaspoons sweet smoked paprika']",https://www.jamieoliver.com/recipes/lamb-recipes/moroccan-style-lamb-burgers/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/347_1_1438783401.jpg?tr=w-330
Louie and Gennaro’s ‘ultimate’ cheeseburgers,"['olive oil', '2 large onions , peeled and finely sliced', '600 g quality minced chuck steak', 'sea salt', 'freshly ground black pepper', '1 bunch fresh thyme , tied together', ""French's yellow mustard"", '4 thin slices good melting cheese, such as Cheddar', '8 rashers higher-welfare smoked streaky bacon', '4 sesame seed buns , halved', 'For the mayo', '200 g low-fat mayonnaise , made with free-range eggs', ""2 teaspoons gentleman's relish"", '1 lemon']",https://www.jamieoliver.com/recipes/beef-recipes/louie-and-gennaro-s-ultimate-cheeseburgers/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/322_1_1439916294.jpg?tr=w-330
Jerk poussins,"['4 higher-welfare poussins', '1½ sticks cinnamon', '2 teaspoons allspice', '1 teaspoon ground nutmeg', '1 teaspoon cayenne pepper', '1 handful fresh thyme , leaves picked', '4 limes , zest and juice of', 'olive oil', '10 tablespoons fat-free natural yoghurt', '1 handful fresh mint , finely chopped, baby leaves reserved', '1 red chilli , deseeded and finely sliced']",https://www.jamieoliver.com/recipes/chicken-recipes/jerk-poussins/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/296_1_1439205937.jpg?tr=w-330
Guinness lamb shanks,"['3 red onions', 'olive oil', '2 handfuls of raisins', '3 heaped tablespoons thick-cut marmalade', '1 heaped tablespoon tomato ketchup', '2 tablespoons Worcestershire sauce, plus extra for serving', '200 ml Guinness or smooth dark ale', '6 x 350g quality lamb shanks', '8 sprigs of fresh rosemary', '1 litre organic chicken stock', 'TO SERVE', '1 bunch of fresh mint', 'a few tablespoons rapeseed or olive oil', '2 spring onions', 'cider vinegar']",https://www.jamieoliver.com/recipes/lamb-recipes/guinness-lamb-shank/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/260_1_1436800739.jpg?tr=w-330
Grilled peach salad with bresaola & a creamy dressing,"['4 just-ripe peaches', 'a few fresh rosemary leaves , finely chopped', 'olive oil', 'some woody herb stalks or branches (such as rosemary or thyme) , optional', '1 tablespoon red wine vinegar', 'extra virgin olive oil', '1 teaspoon natural yoghurt or crème fraîche', '12 slices quality bresaola or Parma ham', 'a few sprigs fresh tarragon , leaves picked', '2 handfuls rocket , washed and spun dry', ""50 g goat's cheese , crumbled""]",https://www.jamieoliver.com/recipes/fruit-recipes/grilled-peach-salad-with-bresaola-and-a-creamy-dressing/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/257_1_1438002302.jpg?tr=w-330
"Grilled marinated mozzarella with crunchy bread, smoked bacon and a black olive and lemon dressing","['1 loaf ciabatta bread', '4 rashers higher-welfare thinly sliced dry-cured smoke bacon, or pancetta', '2 lemons , zest of', '2 large buffalo mozzarella cheeses', '8 sticks fresh rosemary', '1 clove garlic', 'extra virgin olive oil', '3 handfuls mixed fresh herbs (chives, chervil, mint, basil, parsley)', 'For the dressing', '1 good handful black olives , stones removed', '1 fresh red chilli , deseeded and finely chopped', '5 tablespoons lemon juice', '4 tablespoons extra virgin olive oil', 'sea salt', 'freshly ground black pepper']",https://www.jamieoliver.com/recipes/cheese-recipes/grilled-marinated-mozzarella-with-crunchy-bread-smoked-bacon-and-a-black-olive-and-lemon-dressing/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/254_1_1438866277.jpg?tr=w-330
Grilled lamb kofta kebabs with pistachios & spicy salad wrap,"['500 g trimmed shoulder or neck fillet of quality lamb , chopped into 2.5cm chunks', '2 heaped tablespoons fresh thyme leaves', '1 level tablespoon ground chilli', '1 level tablespoon ground cumin', '4 level tablespoons sumac , or finely grated zest of 1 lemon', '1 good handful of shelled pistachio nuts', 'a few handfuls of mixed salad leaves, such as romaine or cos, endive and rocket , washed, spun dry and shredded', '½ a bunch of fresh mint , (15g), leaves picked', '1 red onion , peeled and very finely sliced', '1 lemon', '1 bunch fresh flat-leaf parsley , (30g), leaves picked', 'extra virgin olive oil', '4 large flatbreads or tortilla wraps', '4 tablespoons fat-free natural yoghurt']",https://www.jamieoliver.com/recipes/lamb-recipes/grilled-lamb-kofta-kebabs-with-pistachios-and-spicy-salad-wrap/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/253_1_1436800397.jpg?tr=w-330
"Grilled asparagus with olive oil, lemon & Parmesan","['800 g asparagus', '½ a lemon', 'olive oil', 'Parmesan cheese , for grating']",https://www.jamieoliver.com/recipes/vegetables-recipes/grilled-asparagus-with-olive-oil-lemon-and-parmesan/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/246_1_1436800247.jpg?tr=w-330
Grilled and roasted pork (Maiale alla griglia e arrosto),"['2 heaped tablespoons fennel seeds', '2-3 dried red chillies', '2 kg higher-welfare pork loin', 'olive oil', 'sea salt', 'freshly ground black pepper', '10 tablespoons good-quality red wine vinegar', '1 bunch fresh rosemary , leaves picked']",https://www.jamieoliver.com/recipes/pork-recipes/grilled-and-roasted-pork-maiale-alla-griglia-e-arrosto/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/245_1_1441120348.jpg?tr=w-330
Grilled and marinated rabbit (Coniglio marinato alla griglia),"['1.2 kg rabbit , preferably wild, jointed', '1 handful fresh thyme and rosemary , leaves picked', '4 cloves garlic , peeled', 'olive oil', '1 lemon , zest and juice of', '1 teaspoon honey', '4 thick slices higher-welfare pancetta', 'salt', 'freshly ground black pepper']",https://www.jamieoliver.com/recipes/game-recipes/grilled-and-marinated-rabbit-coniglio-marinato-alla-griglia/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/244_1_1438936914.jpg?tr=w-330
Griddled steak with horseradish sauce,"['½ a bunch of fresh rosemary , (15g)', 'olive oil', '2 x 200 g beef fillet, sirloin or rib-eye steaks', '1 large clove of garlic', 'DRESSING', '2 tablespoons good-quality natural yoghurt', '1 tablespoon grated horseradish , fresh or jarred', '1 lemon', 'extra virgin olive oil']",https://www.jamieoliver.com/recipes/beef-recipes/griddled-steak-with-horseradish-sauce/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/243_1_1436800201.jpg?tr=w-330
Gorgeous rosemary prune skewers,"['4 long woody sprigs fresh rosemary', '½ loaf rustic white bread , crusts removed', '12 ready-to-eat prunes', ""50 g soft goat's cheese"", '12 shelled walnut halves', '6 rashers higher-welfare smoked streaky bacon , halved lengthways', '½ a bunch fresh bay , (15g) leaves picked', 'olive oil', '2 tablespoons quince jelly or apricot jam', '1 bunch fresh thyme', 'extra virgin olive oil']",https://www.jamieoliver.com/recipes/fruit-recipes/gorgeous-rosemary-prune-skewers/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/235_1_1436799907.jpg?tr=w-330
Elvis burger with chopped salad and pickled gherkin,"['1 dried red chilli', '½ red onion , peeled and finely chopped', '1 sprig fresh tarragon , leaves picked and chopped', '1 large free-range egg', '1 handful breadcrumbs', '1 teaspoon Dijon mustard', '2 tablespoons Parmesan , freshly grated', '1 good pinch ground nutmeg', '400 g beef mince', 'oil , for frying', 'salt', 'freshly ground black pepper', '1 cos lettuce', '4 plum tomatoes', '1 cucumber', '4 ciabatta rolls', '4 large pickled gherkins']",https://www.jamieoliver.com/recipes/beef-recipes/elvis-burger-with-chopped-salad-and-pickled-gherkin/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/191_36_1434037820.jpg?tr=w-330
Crispy-skinned mackerel with Asian-inspired dressing,"['1 mug basmati rice', 'sea salt', 'freshly ground black pepper', '4 x 170 g mackerel , from sustainable sources, ask your fishmonger, skin on, butterflied and pin-boned', '1 lemon', '1 spring onion , trimmed and finely sliced', '2 sprigs of fresh coriander , leaves picked and chopped', '2 sprigs of fresh mint , leaves picked', '1 fresh red chilli , finely sliced, optional', 'For the sauce', '1 clove garlic , peeled', '1 cm piece fresh ginger', '1 spring onion , trimmed', '1 fresh red chilli', '2 limes', '2 sprigs of coriander , leaves picked', '4 tablespoons sesame oil', '4 tablespoons soy sauce', '2 teaspoons runny honey', 'extra virgin olive oil']",https://www.jamieoliver.com/recipes/fish-recipes/crispy-skinned-mackerel-with-asian-inspired-dressing/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/166_1_1439915506.jpg?tr=w-330
Crispy barbecued side of salmon with cucumber yoghurt,"['1.5 kg side of salmon , scaled, pin-boned, from sustainable soruces', '1 lemon , zest and juice of', '1 bunch fresh herby fennel tops or basil (30g) , leaves picked and finely chopped', 'olive oil', '1 cucumber , peeled lengthways at intervals', '300 ml fat-free natural yoghurt', '1 fresh red chilli , deseeded and finely chopped', '½ a bunch of fresh mint or oregano (15g) , leaves picked and chopped', 'extra virgin olive oil']",https://www.jamieoliver.com/recipes/fish-recipes/crispy-barbecued-side-of-salmon-with-cucumber-yoghurt/,https://img.jamieoliver.com/jamieoliver/recipe-database/oldImages/large/162_1_1350896811.jpg?tr=w-330
